DATETIME,ENTITY_DESCRIPTION_SHORT,ADJUST_CAPACITY,DOWNTIME,CURRENT_WAIT_TIME,TIME_TO_PARADE_1,TIME_TO_PARADE_2,TIME_TO_NIGHT_SHOW,TARGET_TIME
2019-05-23 10:15:00,Flying Coaster,756.0,0,5,435.0,,765.0,2019-05-23 12:15:00
2020-03-11 09:45:00,Pirate Ship,153.0,0,20,435.0,,585.0,2020-03-11 11:45:00
2020-10-28 16:45:00,Water Ride,247.0,0,30,,,,2020-10-28 18:45:00
2022-02-01 12:30:00,Pirate Ship,153.0,0,5,,,,2022-02-01 14:30:00
2022-03-18 10:00:00,Flying Coaster,756.0,0,5,,,,2022-03-18 12:00:00
2019-10-03 13:30:00,Flying Coaster,756.0,0,20,240.0,-60.0,390.0,2019-10-03 15:30:00
2022-01-13 16:30:00,Pirate Ship,153.0,0,45,,,,2022-01-13 18:30:00
2019-09-07 17:30:00,Flying Coaster,756.0,0,30,0.0,,270.0,2019-09-07 19:30:00
2019-03-06 16:00:00,Water Ride,247.0,0,30,60.0,,210.0,2019-03-06 18:00:00
2022-05-09 19:45:00,Pirate Ship,153.0,0,40,-135.0,,195.0,2022-05-09 21:45:00
2021-12-19 10:30:00,Flying Coaster,756.0,0,15,,,,2021-12-19 12:30:00
2021-08-15 13:30:00,Pirate Ship,280.5,0,25,,,,2021-08-15 15:30:00
2019-12-24 14:15:00,Flying Coaster,756.0,0,30,165.0,-135.0,465.0,2019-12-24 16:15:00
2019-01-11 09:00:00,Water Ride,82.3333,0,0,450.0,,540.0,2019-01-11 11:00:00
2022-02-16 17:30:00,Pirate Ship,153.0,0,15,,,,2022-02-16 19:30:00
2021-12-29 12:45:00,Water Ride,247.0,0,80,,,,2021-12-29 14:45:00
2019-10-15 15:30:00,Water Ride,224.5,0,30,120.0,-180.0,270.0,2019-10-15 17:30:00
2019-09-26 15:00:00,Flying Coaster,756.0,0,25,210.0,,330.0,2019-09-26 17:00:00
2021-12-30 14:00:00,Flying Coaster,756.0,0,50,,,,2021-12-30 16:00:00
2020-02-24 13:30:00,Pirate Ship,277.1,0,55,210.0,,390.0,2020-02-24 15:30:00
2021-08-04 13:30:00,Flying Coaster,756.0,0,10,,,,2021-08-04 15:30:00
2021-12-27 18:45:00,Pirate Ship,294.95,0,40,,,,2021-12-27 20:45:00
2019-05-17 13:30:00,Flying Coaster,756.0,0,15,240.0,,540.0,2019-05-17 15:30:00
2021-09-13 18:00:00,Water Ride,224.5,0,20,,,,2021-09-13 20:00:00
2022-06-11 17:00:00,Flying Coaster,756.0,0,35,30.0,,360.0,2022-06-11 19:00:00
2020-08-05 11:15:00,Flying Coaster,756.0,0,30,,,,2020-08-05 13:15:00
2019-05-28 20:15:00,Flying Coaster,378.0,0,20,-165.0,,165.0,2019-05-28 22:15:00
2020-10-21 17:00:00,Water Ride,247.0,0,10,,,,2020-10-21 19:00:00
2019-05-27 14:15:00,Water Ride,202.0,0,20,195.0,,525.0,2019-05-27 16:15:00
2021-08-01 16:00:00,Water Ride,247.0,0,30,,,,2021-08-01 18:00:00
2022-04-24 14:45:00,Flying Coaster,756.0,0,30,165.0,,495.0,2022-04-24 16:45:00
2021-09-17 13:00:00,Water Ride,202.0,0,30,,,,2021-09-17 15:00:00
2022-07-30 16:15:00,Pirate Ship,306.0,0,30,75.0,,405.0,2022-07-30 18:15:00
2020-10-18 17:30:00,Pirate Ship,280.5,0,35,,,,2020-10-18 19:30:00
2019-03-25 12:00:00,Water Ride,247.0,0,35,330.0,,480.0,2019-03-25 14:00:00
2021-12-15 11:30:00,Flying Coaster,756.0,0,15,,,,2021-12-15 13:30:00
2021-09-01 17:15:00,Water Ride,247.0,0,30,,,,2021-09-01 19:15:00
2020-01-16 10:15:00,Pirate Ship,153.0,0,20,375.0,,495.0,2020-01-16 12:15:00
2021-07-12 15:15:00,Flying Coaster,756.0,0,40,,,,2021-07-12 17:15:00
2022-02-23 13:15:00,Pirate Ship,298.35,0,35,,,,2022-02-23 15:15:00
2021-09-17 09:45:00,Flying Coaster,294.0,8,5,,,,2021-09-17 11:45:00
2019-02-21 10:00:00,Flying Coaster,378.0,0,40,420.0,,540.0,2019-02-21 12:00:00
2019-09-26 17:00:00,Flying Coaster,756.0,0,10,90.0,,210.0,2019-09-26 19:00:00
2019-11-23 18:00:00,Water Ride,247.0,0,40,-60.0,-360.0,240.0,2019-11-23 20:00:00
2021-11-18 14:00:00,Pirate Ship,204.0,0,25,,,,2021-11-18 16:00:00
2019-12-28 09:30:00,Pirate Ship,216.75,0,65,450.0,150.0,750.0,2019-12-28 11:30:00
2022-07-11 19:15:00,Pirate Ship,297.5,0,25,-105.0,,225.0,2022-07-11 21:15:00
2021-08-11 10:30:00,Pirate Ship,280.5,0,30,,,,2021-08-11 12:30:00
2020-01-21 16:00:00,Pirate Ship,153.0,0,35,30.0,,150.0,2020-01-21 18:00:00
2018-10-06 16:30:00,Water Ride,224.5,0,35,60.0,-260.0,330.0,2018-10-06 18:30:00
2020-07-26 15:00:00,Flying Coaster,756.0,0,30,,,,2020-07-26 17:00:00
2019-11-16 14:45:00,Flying Coaster,756.0,0,40,135.0,-165.0,435.0,2019-11-16 16:45:00
2018-10-16 16:15:00,Flying Coaster,756.0,0,25,75.0,-245.0,225.0,2018-10-16 18:15:00
2022-02-11 13:15:00,Pirate Ship,214.2,0,30,,,,2022-02-11 15:15:00
2022-06-15 18:00:00,Water Ride,247.0,0,25,-30.0,,300.0,2022-06-15 20:00:00
2020-08-11 12:15:00,Water Ride,247.0,0,40,,,,2020-08-11 14:15:00
2018-11-11 19:30:00,Flying Coaster,756.0,0,5,-150.0,-460.0,90.0,2018-11-11 21:30:00
2019-12-17 19:30:00,Water Ride,224.5,0,0,-150.0,-450.0,-30.0,2019-12-17 21:30:00
2019-08-16 09:30:00,Flying Coaster,252.0,0,5,480.0,,810.0,2019-08-16 11:30:00
2020-08-01 16:30:00,Pirate Ship,119.0,0,40,,,,2020-08-01 18:30:00
2022-08-13 13:45:00,Water Ride,247.0,0,40,225.0,,555.0,2022-08-13 15:45:00
2020-08-05 11:15:00,Pirate Ship,199.75,0,40,,,,2020-08-05 13:15:00
2019-12-29 09:30:00,Pirate Ship,76.5,0,60,450.0,150.0,750.0,2019-12-29 11:30:00
2020-08-15 12:30:00,Flying Coaster,756.0,0,35,,,,2020-08-15 14:30:00
2021-12-12 15:00:00,Water Ride,247.0,0,45,,,,2021-12-12 17:00:00
2019-07-20 11:30:00,Flying Coaster,756.0,0,15,360.0,,690.0,2019-07-20 13:30:00
2022-02-27 14:30:00,Pirate Ship,306.0,0,35,,,,2022-02-27 16:30:00
2022-08-14 19:15:00,Water Ride,247.0,0,25,-105.0,,225.0,2022-08-14 21:15:00
2019-10-15 10:45:00,Water Ride,224.5,0,25,405.0,105.0,555.0,2019-10-15 12:45:00
2020-01-30 12:30:00,Flying Coaster,756.0,0,5,240.0,,360.0,2020-01-30 14:30:00
2021-07-22 10:45:00,Water Ride,247.0,0,20,,,,2021-07-22 12:45:00
2020-07-13 18:00:00,Water Ride,247.0,0,5,,,,2020-07-13 20:00:00
2019-11-23 15:45:00,Flying Coaster,705.6,1,40,75.0,-225.0,375.0,2019-11-23 17:45:00
2020-09-22 13:15:00,Pirate Ship,119.0,0,10,,,,2020-09-22 15:15:00
2020-07-29 16:15:00,Pirate Ship,178.5,0,40,,,,2020-07-29 18:15:00
2019-04-22 19:15:00,Flying Coaster,756.0,0,15,-105.0,,165.0,2019-04-22 21:15:00
2019-08-17 14:30:00,Water Ride,247.0,0,35,180.0,,510.0,2019-08-17 16:30:00
2021-08-06 18:15:00,Pirate Ship,280.5,0,25,,,,2021-08-06 20:15:00
2021-09-26 12:30:00,Water Ride,247.0,0,40,,,,2021-09-26 14:30:00
2021-11-01 13:15:00,Pirate Ship,305.433,0,35,,,,2021-11-01 15:15:00
2020-01-08 13:30:00,Water Ride,230.533,1,25,180.0,,270.0,2020-01-08 15:30:00
2019-07-22 12:30:00,Flying Coaster,756.0,0,25,300.0,,630.0,2019-07-22 14:30:00
2018-10-07 11:30:00,Flying Coaster,756.0,0,25,360.0,40.0,570.0,2018-10-07 13:30:00
2021-07-09 15:15:00,Water Ride,247.0,0,10,,,,2021-07-09 17:15:00
2021-08-12 10:15:00,Flying Coaster,630.0,0,10,,,,2021-08-12 12:15:00
2019-12-24 10:00:00,Flying Coaster,403.2,7,5,420.0,120.0,720.0,2019-12-24 12:00:00
2020-07-26 13:00:00,Pirate Ship,178.5,0,25,,,,2020-07-26 15:00:00
2021-10-19 13:15:00,Water Ride,247.0,0,40,,,,2021-10-19 15:15:00
2022-04-12 18:15:00,Water Ride,247.0,0,30,-45.0,,285.0,2022-04-12 20:15:00
2021-12-12 18:30:00,Water Ride,247.0,0,15,,,,2021-12-12 20:30:00
2021-10-16 11:30:00,Flying Coaster,756.0,0,45,,,,2021-10-16 13:30:00
2022-07-25 17:45:00,Water Ride,247.0,0,35,-15.0,,315.0,2022-07-25 19:45:00
2019-07-16 18:30:00,Water Ride,214.067,2,15,-60.0,,270.0,2019-07-16 20:30:00
2020-01-19 11:00:00,Pirate Ship,153.0,0,70,330.0,,480.0,2020-01-19 13:00:00
2022-01-14 11:45:00,Flying Coaster,630.0,0,10,,,,2022-01-14 13:45:00
2021-07-02 16:00:00,Water Ride,247.0,0,15,,,,2021-07-02 18:00:00
2020-10-16 15:15:00,Flying Coaster,756.0,0,5,,,,2020-10-16 17:15:00
2019-09-11 13:45:00,Water Ride,247.0,0,30,225.0,,435.0,2019-09-11 15:45:00
2020-10-12 10:15:00,Flying Coaster,724.5,0,10,,,,2020-10-12 12:15:00
2020-01-04 19:30:00,Pirate Ship,280.5,0,35,-150.0,-450.0,150.0,2020-01-04 21:30:00
2020-09-29 11:00:00,Water Ride,224.5,0,5,,,,2020-09-29 13:00:00
2020-08-15 18:00:00,Flying Coaster,756.0,0,30,,,,2020-08-15 20:00:00
2021-09-25 16:30:00,Pirate Ship,306.0,0,35,,,,2021-09-25 18:30:00
2021-11-21 10:30:00,Flying Coaster,756.0,0,15,,,,2021-11-21 12:30:00
2021-09-27 17:00:00,Pirate Ship,148.75,0,50,,,,2021-09-27 19:00:00
2021-06-27 12:30:00,Water Ride,247.0,0,15,,,,2021-06-27 14:30:00
2020-01-19 11:00:00,Water Ride,247.0,0,25,330.0,,480.0,2020-01-19 13:00:00
2022-06-17 14:15:00,Pirate Ship,225.25,0,50,195.0,,525.0,2022-06-17 16:15:00
2022-05-01 17:15:00,Flying Coaster,756.0,0,15,15.0,,345.0,2022-05-01 19:15:00
2020-02-24 11:30:00,Flying Coaster,756.0,0,45,330.0,,510.0,2020-02-24 13:30:00
2022-07-17 19:45:00,Flying Coaster,756.0,0,5,-135.0,,195.0,2022-07-17 21:45:00
2018-12-11 14:00:00,Flying Coaster,724.5,0,15,180.0,-130.0,360.0,2018-12-11 16:00:00
2020-03-03 17:15:00,Flying Coaster,756.0,0,5,-15.0,,135.0,2020-03-03 19:15:00
2022-05-19 14:45:00,Water Ride,247.0,0,30,165.0,,495.0,2022-05-19 16:45:00
2019-04-14 10:45:00,Water Ride,247.0,0,25,405.0,,675.0,2019-04-14 12:45:00
2022-03-06 14:30:00,Pirate Ship,302.033,0,20,,,,2022-03-06 16:30:00
2021-07-14 15:15:00,Pirate Ship,280.5,0,35,,,,2021-07-14 17:15:00
2021-11-29 16:30:00,Water Ride,247.0,0,35,,,,2021-11-29 18:30:00
2021-07-26 18:15:00,Pirate Ship,280.5,0,15,,,,2021-07-26 20:15:00
2022-07-14 19:30:00,Pirate Ship,272.0,0,30,-120.0,,210.0,2022-07-14 21:30:00
2020-02-26 18:15:00,Pirate Ship,153.0,0,45,-75.0,,105.0,2020-02-26 20:15:00
2019-09-03 17:30:00,Flying Coaster,756.0,0,10,0.0,,210.0,2019-09-03 19:30:00
2020-07-18 13:15:00,Pirate Ship,225.25,0,10,,,,2020-07-18 15:15:00
2020-07-21 18:00:00,Flying Coaster,756.0,0,5,,,,2020-07-21 20:00:00
2020-01-30 12:30:00,Water Ride,98.8,9,25,240.0,,360.0,2020-01-30 14:30:00
2019-03-03 14:30:00,Flying Coaster,756.0,0,35,150.0,,300.0,2019-03-03 16:30:00
2019-10-16 16:15:00,Water Ride,247.0,0,40,75.0,-225.0,225.0,2019-10-16 18:15:00
2019-08-15 18:45:00,Water Ride,224.5,0,20,-75.0,,255.0,2019-08-15 20:45:00
2022-03-21 12:15:00,Water Ride,179.75,0,25,,,,2022-03-21 14:15:00
2021-11-03 10:45:00,Water Ride,247.0,0,20,,,,2021-11-03 12:45:00
2020-08-02 18:00:00,Pirate Ship,255.0,0,20,,,,2020-08-02 20:00:00
2019-04-02 17:45:00,Flying Coaster,453.6,0,10,-15.0,,255.0,2019-04-02 19:45:00
2022-06-28 10:00:00,Pirate Ship,221.0,0,25,450.0,,780.0,2022-06-28 12:00:00
2022-01-11 10:00:00,Pirate Ship,90.1,0,15,,,,2022-01-11 12:00:00
2021-12-27 13:15:00,Water Ride,247.0,0,40,,,,2021-12-27 15:15:00
2020-10-11 15:15:00,Pirate Ship,280.5,0,30,,,,2020-10-11 17:15:00
2022-02-16 13:15:00,Water Ride,247.0,0,35,,,,2022-02-16 15:15:00
2021-10-06 10:45:00,Pirate Ship,144.5,0,15,,,,2021-10-06 12:45:00
2020-08-14 16:45:00,Flying Coaster,756.0,0,30,,,,2020-08-14 18:45:00
2022-02-04 09:15:00,Water Ride,247.0,0,5,,,,2022-02-04 11:15:00
2021-07-22 10:45:00,Flying Coaster,756.0,0,5,,,,2021-07-22 12:45:00
2020-10-01 15:30:00,Flying Coaster,756.0,0,5,,,,2020-10-01 17:30:00
2019-10-06 17:45:00,Water Ride,224.5,0,15,-15.0,-315.0,195.0,2019-10-06 19:45:00
2020-09-04 17:15:00,Water Ride,247.0,0,5,,,,2020-09-04 19:15:00
2022-07-01 17:15:00,Flying Coaster,756.0,0,15,15.0,,345.0,2022-07-01 19:15:00
2019-11-08 15:45:00,Water Ride,247.0,0,25,75.0,-225.0,195.0,2019-11-08 17:45:00
2021-06-24 13:45:00,Flying Coaster,756.0,0,40,,,,2021-06-24 15:45:00
2019-09-01 17:45:00,Water Ride,247.0,0,25,-15.0,,255.0,2019-09-01 19:45:00
2022-02-25 12:00:00,Pirate Ship,153.0,0,50,,,,2022-02-25 14:00:00
2020-07-26 17:00:00,Water Ride,224.5,0,40,,,,2020-07-26 19:00:00
2022-02-16 17:30:00,Flying Coaster,756.0,0,5,,,,2022-02-16 19:30:00
2020-10-25 17:45:00,Flying Coaster,756.0,0,5,,,,2020-10-25 19:45:00
2019-11-28 11:15:00,Water Ride,247.0,0,15,345.0,45.0,465.0,2019-11-28 13:15:00
2022-03-01 10:15:00,Flying Coaster,756.0,0,10,,,,2022-03-01 12:15:00
2020-08-22 17:30:00,Flying Coaster,756.0,0,40,,,,2020-08-22 19:30:00
2022-05-16 16:15:00,Pirate Ship,306.0,0,45,75.0,,405.0,2022-05-16 18:15:00
2021-10-13 14:45:00,Flying Coaster,756.0,0,10,,,,2021-10-13 16:45:00
2022-06-28 12:00:00,Pirate Ship,221.0,0,35,330.0,,660.0,2022-06-28 14:00:00
2022-03-15 11:45:00,Water Ride,247.0,0,25,,,,2022-03-15 13:45:00
2022-02-11 13:15:00,Flying Coaster,756.0,0,5,,,,2022-02-11 15:15:00
2021-09-01 15:00:00,Flying Coaster,756.0,0,40,,,,2021-09-01 17:00:00
2022-06-01 19:15:00,Water Ride,247.0,0,45,-105.0,,225.0,2022-06-01 21:15:00
2020-02-08 11:15:00,Pirate Ship,199.75,0,45,345.0,,525.0,2020-02-08 13:15:00
2022-07-12 17:00:00,Pirate Ship,276.25,0,35,30.0,,360.0,2022-07-12 19:00:00
2019-03-18 14:00:00,Flying Coaster,756.0,0,25,210.0,,360.0,2019-03-18 16:00:00
2020-09-16 10:00:00,Flying Coaster,756.0,0,5,,,,2020-09-16 12:00:00
2020-01-13 15:15:00,Pirate Ship,153.0,0,55,75.0,,195.0,2020-01-13 17:15:00
2019-09-29 13:30:00,Water Ride,247.0,0,15,240.0,-60.0,450.0,2019-09-29 15:30:00
2022-02-07 18:00:00,Water Ride,247.0,0,20,,,,2022-02-07 20:00:00
2019-04-30 19:45:00,Flying Coaster,378.0,0,35,-135.0,,135.0,2019-04-30 21:45:00
2021-12-18 09:45:00,Pirate Ship,115.317,0,25,,,,2021-12-18 11:45:00
2022-05-16 12:45:00,Water Ride,247.0,0,30,285.0,,615.0,2022-05-16 14:45:00
2021-11-02 14:30:00,Water Ride,247.0,0,30,,,,2021-11-02 16:30:00
2021-12-31 19:45:00,Water Ride,247.0,0,35,,,,2021-12-31 21:45:00
2020-01-06 13:15:00,Water Ride,247.0,0,20,195.0,-105.0,285.0,2020-01-06 15:15:00
2020-08-10 11:15:00,Pirate Ship,136.0,0,45,,,,2020-08-10 13:15:00
2019-06-08 11:00:00,Water Ride,247.0,0,30,390.0,,720.0,2019-06-08 13:00:00
2021-11-22 09:30:00,Flying Coaster,462.0,0,5,,,,2021-11-22 11:30:00
2019-03-08 10:45:00,Water Ride,247.0,0,30,375.0,,525.0,2019-03-08 12:45:00
2020-07-30 16:30:00,Water Ride,247.0,0,20,,,,2020-07-30 18:30:00
2021-12-20 18:30:00,Flying Coaster,756.0,0,10,,,,2021-12-20 20:30:00
2020-08-20 14:45:00,Water Ride,131.733,7,20,,,,2020-08-20 16:45:00
2021-12-12 15:00:00,Flying Coaster,756.0,0,45,,,,2021-12-12 17:00:00
2019-01-01 10:00:00,Flying Coaster,378.0,0,5,420.0,110.0,720.0,2019-01-01 12:00:00
2022-02-03 10:45:00,Pirate Ship,153.0,0,15,,,,2022-02-03 12:45:00
2021-11-11 12:30:00,Pirate Ship,229.5,0,20,,,,2021-11-11 14:30:00
2019-01-07 14:15:00,Water Ride,247.0,0,20,135.0,,225.0,2019-01-07 16:15:00
2019-12-15 17:15:00,Water Ride,247.0,0,15,-15.0,-315.0,225.0,2019-12-15 19:15:00
2019-01-31 14:00:00,Water Ride,224.5,0,15,150.0,,270.0,2019-01-31 16:00:00
2020-09-05 13:30:00,Pirate Ship,263.5,0,20,,,,2020-09-05 15:30:00
2019-02-27 13:00:00,Flying Coaster,756.0,0,20,240.0,,390.0,2019-02-27 15:00:00
2019-07-30 14:15:00,Water Ride,247.0,0,30,195.0,,525.0,2019-07-30 16:15:00
2020-09-09 17:45:00,Pirate Ship,127.5,0,25,,,,2020-09-09 19:45:00
2019-02-04 10:15:00,Water Ride,224.5,0,5,375.0,,495.0,2019-02-04 12:15:00
2019-04-09 17:15:00,Water Ride,247.0,0,25,15.0,,285.0,2019-04-09 19:15:00
2018-10-22 17:15:00,Pirate Ship,233.75,0,20,15.0,-305.0,285.0,2018-10-22 19:15:00
2022-02-04 11:45:00,Pirate Ship,153.0,0,15,,,,2022-02-04 13:45:00
2020-08-05 13:30:00,Flying Coaster,756.0,0,40,,,,2020-08-05 15:30:00
2021-10-27 10:15:00,Water Ride,247.0,0,30,,,,2021-10-27 12:15:00
2021-08-23 11:45:00,Flying Coaster,756.0,0,15,,,,2021-08-23 13:45:00
2018-10-16 16:15:00,Water Ride,224.5,0,30,75.0,-245.0,225.0,2018-10-16 18:15:00
2022-02-21 15:30:00,Pirate Ship,229.5,0,30,,,,2022-02-21 17:30:00
2021-07-22 18:15:00,Flying Coaster,756.0,0,5,,,,2021-07-22 20:15:00
2018-11-08 12:00:00,Water Ride,224.5,0,15,330.0,,420.0,2018-11-08 14:00:00
2021-06-17 12:30:00,Flying Coaster,756.0,0,30,,,,2021-06-17 14:30:00
2021-08-24 17:45:00,Water Ride,247.0,0,30,,,,2021-08-24 19:45:00
2019-09-29 17:15:00,Flying Coaster,756.0,0,5,15.0,-285.0,225.0,2019-09-29 19:15:00
2022-07-28 19:15:00,Flying Coaster,756.0,0,5,-105.0,,225.0,2022-07-28 21:15:00
2022-04-24 14:45:00,Pirate Ship,304.583,0,40,165.0,,495.0,2022-04-24 16:45:00
2020-08-13 16:45:00,Flying Coaster,756.0,0,20,,,,2020-08-13 18:45:00
2019-11-01 12:00:00,Flying Coaster,756.0,0,30,330.0,30.0,600.0,2019-11-01 14:00:00
2020-02-01 17:15:00,Water Ride,247.0,0,35,-45.0,,165.0,2020-02-01 19:15:00
2021-10-20 14:15:00,Flying Coaster,756.0,0,25,,,,2021-10-20 16:15:00
2021-08-04 19:00:00,Water Ride,247.0,0,30,,,,2021-08-04 21:00:00
2020-09-20 11:00:00,Water Ride,224.5,0,25,,,,2020-09-20 13:00:00
2021-07-30 17:45:00,Pirate Ship,280.5,0,20,,,,2021-07-30 19:45:00
2022-08-14 09:30:00,Water Ride,164.667,5,15,480.0,,810.0,2022-08-14 11:30:00
2022-04-15 14:15:00,Pirate Ship,153.0,0,70,195.0,,525.0,2022-04-15 16:15:00
2021-10-19 13:15:00,Flying Coaster,756.0,0,40,,,,2021-10-19 15:15:00
2019-01-21 13:45:00,Flying Coaster,756.0,0,5,165.0,,285.0,2019-01-21 15:45:00
2021-08-15 13:30:00,Water Ride,197.6,3,25,,,,2021-08-15 15:30:00
2019-12-24 14:15:00,Water Ride,224.5,0,25,165.0,-135.0,465.0,2019-12-24 16:15:00
2019-05-28 14:30:00,Water Ride,247.0,0,15,180.0,,510.0,2019-05-28 16:30:00
2022-04-26 10:30:00,Flying Coaster,756.0,0,5,420.0,,750.0,2022-04-26 12:30:00
2022-05-16 12:45:00,Pirate Ship,153.0,0,45,285.0,,615.0,2022-05-16 14:45:00
2019-12-24 10:00:00,Pirate Ship,221.0,0,20,420.0,120.0,720.0,2019-12-24 12:00:00
2020-10-29 18:00:00,Flying Coaster,756.0,0,20,,,,2020-10-29 20:00:00
2018-10-28 10:15:00,Water Ride,224.5,0,30,435.0,115.0,705.0,2018-10-28 12:15:00
2022-03-21 12:15:00,Pirate Ship,229.5,0,35,,,,2022-03-21 14:15:00
2019-08-20 20:30:00,Flying Coaster,756.0,0,30,-180.0,,150.0,2019-08-20 22:30:00
2020-10-04 11:45:00,Pirate Ship,155.55,0,20,,,,2020-10-04 13:45:00
2021-12-14 10:45:00,Water Ride,247.0,0,30,,,,2021-12-14 12:45:00
2021-09-02 17:45:00,Water Ride,247.0,0,25,,,,2021-09-02 19:45:00
2021-11-23 15:30:00,Water Ride,179.75,0,25,,,,2021-11-23 17:30:00
2018-11-04 12:45:00,Flying Coaster,756.0,0,30,285.0,-35.0,495.0,2018-11-04 14:45:00
2019-07-15 19:30:00,Flying Coaster,756.0,0,25,-120.0,,210.0,2019-07-15 21:30:00
2019-11-08 15:45:00,Flying Coaster,756.0,0,10,75.0,-225.0,195.0,2019-11-08 17:45:00
2020-01-25 16:45:00,Flying Coaster,756.0,0,20,-15.0,,195.0,2020-01-25 18:45:00
2022-01-09 18:00:00,Pirate Ship,221.0,0,30,,,,2022-01-09 20:00:00
2022-08-10 19:30:00,Pirate Ship,267.75,0,30,-120.0,,210.0,2022-08-10 21:30:00
2021-12-15 11:30:00,Pirate Ship,216.75,0,30,,,,2021-12-15 13:30:00
2021-10-05 16:30:00,Pirate Ship,153.0,0,5,,,,2021-10-05 18:30:00
2019-12-19 13:30:00,Flying Coaster,756.0,0,5,150.0,-150.0,270.0,2019-12-19 15:30:00
2021-08-01 16:00:00,Flying Coaster,756.0,0,15,,,,2021-08-01 18:00:00
2019-10-11 18:00:00,Flying Coaster,756.0,0,5,-30.0,-330.0,120.0,2019-10-11 20:00:00
2020-08-09 16:45:00,Water Ride,247.0,0,20,,,,2020-08-09 18:45:00
2022-05-22 18:30:00,Water Ride,247.0,0,30,-60.0,,270.0,2022-05-22 20:30:00
2022-03-12 11:30:00,Flying Coaster,756.0,0,20,,,,2022-03-12 13:30:00
2020-02-19 09:45:00,Water Ride,247.0,0,15,435.0,,615.0,2020-02-19 11:45:00
2019-01-14 11:00:00,Flying Coaster,756.0,0,5,330.0,,420.0,2019-01-14 13:00:00
2020-09-18 12:45:00,Water Ride,247.0,0,5,,,,2020-09-18 14:45:00
2020-10-29 18:00:00,Water Ride,224.5,0,25,,,,2020-10-29 20:00:00
2020-09-16 10:00:00,Pirate Ship,59.5,0,5,,,,2020-09-16 12:00:00
2020-08-04 13:15:00,Flying Coaster,756.0,0,45,,,,2020-08-04 15:15:00
2020-09-29 14:45:00,Water Ride,224.5,0,10,,,,2020-09-29 16:45:00
2022-03-03 13:15:00,Pirate Ship,306.0,0,30,,,,2022-03-03 15:15:00
2021-12-14 10:45:00,Flying Coaster,756.0,0,5,,,,2021-12-14 12:45:00
2021-10-31 11:15:00,Water Ride,247.0,0,30,,,,2021-10-31 13:15:00
2022-08-03 13:45:00,Flying Coaster,756.0,0,30,225.0,,555.0,2022-08-03 15:45:00
2021-09-13 10:45:00,Flying Coaster,630.0,0,5,,,,2021-09-13 12:45:00
2018-10-31 17:15:00,Flying Coaster,724.5,0,15,-45.0,-290.0,85.0,2018-10-31 19:15:00
2019-10-13 17:15:00,Flying Coaster,756.0,0,30,15.0,-285.0,225.0,2019-10-13 19:15:00
2021-11-10 16:00:00,Flying Coaster,672.0,0,25,,,,2021-11-10 18:00:00
2022-01-08 19:45:00,Pirate Ship,144.5,0,15,,,,2022-01-08 21:45:00
2020-03-07 13:30:00,Flying Coaster,756.0,0,45,210.0,,450.0,2020-03-07 15:30:00
2022-07-25 17:45:00,Pirate Ship,306.0,0,35,-15.0,,315.0,2022-07-25 19:45:00
2022-08-04 16:00:00,Flying Coaster,756.0,0,25,90.0,,420.0,2022-08-04 18:00:00
2021-09-05 14:45:00,Water Ride,247.0,0,30,,,,2021-09-05 16:45:00
2019-05-27 14:15:00,Flying Coaster,756.0,0,30,195.0,,525.0,2019-05-27 16:15:00
2020-09-11 12:00:00,Water Ride,247.0,0,15,,,,2020-09-11 14:00:00
2020-10-16 11:45:00,Flying Coaster,756.0,0,30,,,,2020-10-16 13:45:00
2019-09-29 17:15:00,Water Ride,247.0,0,25,15.0,-285.0,225.0,2019-09-29 19:15:00
2020-02-06 16:15:00,Pirate Ship,233.75,0,30,45.0,,165.0,2020-02-06 18:15:00
2021-11-27 13:45:00,Flying Coaster,756.0,0,40,,,,2021-11-27 15:45:00
2021-08-18 19:15:00,Water Ride,247.0,0,35,,,,2021-08-18 21:15:00
2021-09-08 18:00:00,Pirate Ship,229.5,0,25,,,,2021-09-08 20:00:00
2021-10-04 10:30:00,Flying Coaster,630.0,0,5,,,,2021-10-04 12:30:00
2021-07-12 17:30:00,Water Ride,247.0,0,20,,,,2021-07-12 19:30:00
2022-03-25 13:30:00,Water Ride,247.0,0,25,,,,2022-03-25 15:30:00
2022-04-09 12:45:00,Flying Coaster,756.0,0,15,285.0,,615.0,2022-04-09 14:45:00
2019-06-01 19:30:00,Water Ride,247.0,0,20,-120.0,,210.0,2019-06-01 21:30:00
2020-01-05 16:45:00,Flying Coaster,756.0,0,15,15.0,-285.0,255.0,2020-01-05 18:45:00
2022-05-24 20:30:00,Pirate Ship,293.25,0,10,-180.0,,150.0,2022-05-24 22:30:00
2021-09-02 17:45:00,Flying Coaster,756.0,0,5,,,,2021-09-02 19:45:00
2022-06-03 12:45:00,Flying Coaster,756.0,0,45,285.0,,615.0,2022-06-03 14:45:00
2022-03-30 11:00:00,Water Ride,247.0,0,20,,,,2022-03-30 13:00:00
2022-02-06 09:45:00,Water Ride,247.0,0,5,,,,2022-02-06 11:45:00
2019-09-08 17:30:00,Flying Coaster,756.0,0,15,0.0,,210.0,2019-09-08 19:30:00
2021-11-26 11:30:00,Flying Coaster,756.0,0,15,,,,2021-11-26 13:30:00
2021-09-17 17:30:00,Water Ride,202.0,0,20,,,,2021-09-17 19:30:00
