DATETIME,ENTITY_DESCRIPTION_SHORT,CURRENT_WAIT_TIME,WAIT_TIME_IN_2H,day,week,year,is_holiday,is_pirate_ship,is_flying_coaster,capacity_normalized,has_downtime,time_to_next_event,weather_comfort
2019-08-31 17:30:00,Flying Coaster,30,25.0,0.3333333333333333,5,0,0.0,0,1,0.3763411845404809,0,0.0,0.156774
2021-08-03 12:30:00,Water Ride,25,30.0,-0.5,1,2,0.0,0,0,0.3620571136832268,0,240.0,0.08823840000000001
2018-12-15 11:45:00,Flying Coaster,40,45.0,-0.6666666666666666,5,-1,0.0,0,1,-1.496696265262443,1,5.0,0.02918790000000001
2021-07-29 15:30:00,Water Ride,25,25.0,0.0,3,2,0.0,0,0,0.3620571136832268,0,240.0,0.20812500000000003
2018-10-27 11:45:00,Flying Coaster,50,45.0,-0.6666666666666666,5,-1,0.0,0,1,0.3763411845404809,0,25.0,0.0578655
2019-05-15 18:00:00,Flying Coaster,25,15.0,0.5,2,0,0.0,0,1,-0.7474812853412737,0,-30.0,0.2296656
2021-11-20 10:00:00,Flying Coaster,15,50.0,-0.8333333333333334,5,2,0.0,0,1,0.18903743956018818,0,240.0,0.005582400000000004
2022-05-29 16:45:00,Water Ride,30,20.0,0.16666666666666666,6,3,0.0,0,0,-1.3543340219930482,0,45.0,0.25164
2019-03-10 15:45:00,Flying Coaster,35,10.0,0.0,6,0,0.0,0,1,0.3763411845404809,0,75.0,0.1750056
2021-08-11 18:30:00,Water Ride,35,30.0,0.5,2,2,0.0,0,0,-0.47847685317516364,1,240.0,0.20900760000000002
2019-07-03 16:45:00,Flying Coaster,20,10.0,0.16666666666666666,2,0,0.0,0,1,0.3763411845404809,0,45.0,0.2094924
2022-04-01 16:30:00,Flying Coaster,15,15.0,0.16666666666666666,4,3,0.0,0,1,0.3763411845404809,0,60.0,0.014256000000000003
2018-11-18 13:30:00,Water Ride,25,20.0,-0.3333333333333333,6,-1,0.0,0,0,0.3620571136832268,0,-100.0,0.10582079999999998
2022-05-12 16:45:00,Flying Coaster,25,15.0,0.16666666666666666,3,3,0.0,0,1,0.3763411845404809,0,45.0,0.2477799
2021-09-18 09:45:00,Flying Coaster,10,35.0,-1.0,5,2,0.0,0,1,-0.560177540360981,0,240.0,0.11646854999999999
2020-03-12 09:15:00,Flying Coaster,0,10.0,-1.0,3,1,0.0,0,1,-3.3697337150653666,0,240.0,0.034643999999999994
2022-07-30 11:00:00,Water Ride,35,35.0,-0.6666666666666666,5,3,0.0,0,0,-5.5217393561784744,1,240.0,0.20856719999999998
2020-03-07 19:00:00,Flying Coaster,25,0.0,0.6666666666666666,5,1,0.0,0,1,0.3763411845404809,0,-120.0,0.08037119999999999
2019-09-28 12:00:00,Flying Coaster,60,55.0,-0.5,5,0,0.0,0,1,0.3763411845404809,0,30.0,0.1460928
2019-08-27 16:45:00,Water Ride,30,25.0,0.16666666666666666,1,0,0.0,0,0,0.3620571136832268,0,45.0,0.10339515
2021-08-26 12:15:00,Pirate Ship,30,30.0,-0.5,3,2,0.0,1,0,1.1167242562996071,0,240.0,0.11380545
2019-04-11 10:45:00,Flying Coaster,25,60.0,-0.8333333333333334,3,0,0.0,0,1,0.3763411845404809,0,240.0,0.09871109999999998
2020-08-24 14:45:00,Flying Coaster,25,25.0,-0.16666666666666666,0,1,0.0,0,1,0.3763411845404809,0,240.0,0.25201409999999996
2019-03-11 15:45:00,Flying Coaster,30,10.0,0.0,0,0,0.0,0,1,0.3763411845404809,0,75.0,0.16050014999999998
2019-07-15 14:15:00,Flying Coaster,30,30.0,-0.16666666666666666,0,0,0.0,0,1,0.3763411845404809,0,195.0,0.27047475
2021-09-03 15:00:00,Water Ride,20,20.0,0.0,4,2,0.0,0,0,-0.21220014360623327,0,240.0,0.209808
2019-01-10 12:15:00,Water Ride,15,15.0,-0.5,3,0,0.0,0,0,0.3620571136832268,0,240.0,0.029615999999999996
2021-12-23 09:15:00,Water Ride,5,25.0,-1.0,3,2,0.0,0,0,-2.1595703094367136,1,240.0,0.009600449999999996
2022-07-03 17:00:00,Water Ride,30,25.0,0.3333333333333333,6,3,0.0,0,0,0.3620571136832268,0,30.0,0.2375424
2019-06-20 14:15:00,Water Ride,20,20.0,-0.16666666666666666,3,0,0.0,0,0,0.3620571136832268,0,195.0,0.16807590000000003
2018-12-22 09:00:00,Flying Coaster,5,30.0,-1.0,5,-1,0.0,0,1,-1.8713037552230274,0,170.0,0.04446719999999999
2019-04-11 11:45:00,Water Ride,30,30.0,-0.6666666666666666,3,0,0.0,0,0,0.3620571136832268,0,240.0,0.13574715
2019-08-18 19:00:00,Water Ride,30,20.0,0.6666666666666666,6,0,0.0,0,0,-0.21220014360623327,0,-90.0,0.190872
2019-06-09 10:45:00,Water Ride,25,45.0,-0.8333333333333334,6,0,0.0,0,0,0.3620571136832268,0,240.0,0.11339954999999999
2019-02-20 13:30:00,Water Ride,15,30.0,-0.3333333333333333,2,0,0.0,0,0,-0.21220014360623327,0,210.0,0.10940160000000002
2022-08-11 12:45:00,Flying Coaster,35,35.0,-0.5,3,3,0.0,0,1,0.3763411845404809,0,240.0,0.10566315000000001
2020-01-03 13:45:00,Flying Coaster,45,50.0,-0.3333333333333333,4,1,0.0,0,1,0.3763411845404809,0,-105.0,0.0516294
2019-09-16 10:30:00,Flying Coaster,15,15.0,-0.8333333333333334,0,0,0.0,0,1,-2.05860750020332,0,240.0,0.1882968
2019-04-26 09:45:00,Water Ride,20,30.0,-1.0,4,0,0.0,0,0,0.3620571136832268,0,240.0,0.07859100000000001
2022-08-12 11:15:00,Pirate Ship,35,30.0,-0.6666666666666666,4,3,0.0,1,0,0.6496122771575764,0,240.0,0.1322937
2022-01-28 11:30:00,Pirate Ship,20,15.0,-0.6666666666666666,4,3,0.0,1,0,-0.8169020759627522,0,240.0,0.0026640000000000023
2019-11-02 17:15:00,Water Ride,30,30.0,0.3333333333333333,5,0,0.0,0,0,0.3620571136832268,0,-285.0,0.08047259999999999
2019-02-26 11:45:00,Water Ride,15,30.0,-0.6666666666666666,1,0,0.0,0,0,0.3620571136832268,0,240.0,0.21461714999999998
2020-08-03 14:00:00,Pirate Ship,35,50.0,-0.16666666666666666,0,1,0.0,1,0,-0.06735029547902863,0,240.0,0.2665056
2021-12-12 09:00:00,Pirate Ship,5,20.0,-1.0,6,2,0.0,1,0,-1.7945783113763047,0,240.0,0.002872800000000002
2019-07-12 17:15:00,Flying Coaster,25,5.0,0.3333333333333333,4,0,0.0,0,1,0.3763411845404809,0,15.0,0.22183184999999997
2019-06-16 12:15:00,Water Ride,25,25.0,-0.5,6,0,0.0,0,0,0.3620571136832268,0,240.0,0.173142
2021-08-07 11:30:00,Pirate Ship,25,5.0,-0.6666666666666666,5,2,0.0,1,0,0.8125583163931684,0,240.0,0.14907840000000003
2021-07-31 10:30:00,Pirate Ship,40,30.0,-0.8333333333333334,5,2,0.0,1,0,-0.8169020759627522,0,240.0,0.11059200000000001
2019-01-01 19:45:00,Flying Coaster,20,15.0,0.6666666666666666,1,0,1.0,0,1,0.3763411845404809,0,-475.0,0.023918400000000003
2021-07-10 18:00:00,Water Ride,25,15.0,0.5,5,2,0.0,0,0,0.3620571136832268,0,240.0,0.089664
2018-11-05 17:00:00,Flying Coaster,5,0.0,0.3333333333333333,0,-1,0.0,0,1,0.3763411845404809,0,30.0,0.174216
2022-03-08 15:45:00,Flying Coaster,5,5.0,0.0,1,3,0.0,0,1,0.3763411845404809,0,240.0,0.1973271
2020-10-17 17:15:00,Pirate Ship,25,15.0,0.3333333333333333,5,1,0.0,1,0,0.8125583163931684,0,240.0,0.095013
2020-10-24 13:00:00,Pirate Ship,25,25.0,-0.3333333333333333,5,1,0.0,1,0,0.7727228023306317,0,240.0,0.05380319999999999
2019-06-10 18:15:00,Water Ride,30,15.0,0.5,0,0,0.8,0,0,0.3620571136832268,0,-45.0,0.22569360000000002
2019-12-23 12:15:00,Water Ride,35,45.0,-0.5,0,0,0.0,0,0,-0.21220014360623327,0,-15.0,0.05488559999999999
2020-08-01 10:15:00,Water Ride,5,10.0,-0.8333333333333334,5,1,0.2,0,0,0.3620571136832268,0,240.0,0.10098329999999998
2021-09-21 15:15:00,Pirate Ship,15,10.0,0.0,1,2,0.0,1,0,-0.4910099974915681,0,240.0,0.18702945000000004
2022-07-12 14:30:00,Water Ride,35,35.0,-0.16666666666666666,1,3,0.0,0,0,0.3620571136832268,0,180.0,0.1318356
2022-01-06 16:15:00,Pirate Ship,60,45.0,0.16666666666666666,3,3,0.0,1,0,-0.8712174223746163,0,240.0,0.05732775
2022-03-13 13:45:00,Water Ride,40,35.0,-0.3333333333333333,6,3,0.0,0,0,-1.3543340219930482,0,240.0,0.05971679999999999
2022-05-27 14:00:00,Pirate Ship,35,50.0,-0.16666666666666666,4,3,0.0,1,0,1.1384503948643527,0,210.0,0.11355120000000002
2021-12-10 16:00:00,Water Ride,20,40.0,0.16666666666666666,4,2,0.0,0,0,0.3620571136832268,0,240.0,0.05630400000000001
2019-02-21 17:00:00,Flying Coaster,30,20.0,0.3333333333333333,3,0,0.0,0,1,0.3763411845404809,0,0.0,0.22954799999999997
2021-06-18 10:30:00,Pirate Ship,25,10.0,-0.8333333333333334,4,2,0.0,1,0,-0.7915591743310518,0,240.0,0.07610760000000001
2020-10-10 18:15:00,Pirate Ship,30,0.0,0.5,5,1,0.0,1,0,0.8125583163931684,0,240.0,0.14298165
2020-02-13 10:30:00,Pirate Ship,60,40.0,-0.8333333333333334,3,1,0.0,1,0,-2.1204703898474886,1,240.0,0.03174
2019-02-16 13:15:00,Flying Coaster,45,70.0,-0.3333333333333333,5,0,0.0,0,1,0.3763411845404809,0,225.0,0.21457739999999997
2021-08-08 19:00:00,Water Ride,30,10.0,0.6666666666666666,6,2,0.0,0,0,0.3620571136832268,0,240.0,0.260712
2022-07-05 18:45:00,Flying Coaster,15,5.0,0.5,1,3,0.0,0,1,0.3763411845404809,0,-75.0,0.19245915
2019-11-25 15:45:00,Water Ride,15,25.0,0.0,0,0,0.0,0,0,0.3620571136832268,0,-225.0,0.0772083
2019-12-25 12:15:00,Flying Coaster,30,40.0,-0.5,2,0,1.0,0,1,0.3763411845404809,0,-15.0,0.08130239999999998
2021-11-16 13:45:00,Water Ride,20,20.0,-0.3333333333333333,1,2,0.0,0,0,0.3620571136832268,0,240.0,0.03812025000000001
2022-03-25 11:00:00,Water Ride,25,25.0,-0.6666666666666666,4,3,0.0,0,0,0.3620571136832268,0,240.0,0.21309119999999998
2019-04-16 11:00:00,Water Ride,30,30.0,-0.6666666666666666,1,0,0.0,0,0,0.3620571136832268,0,240.0,0.07209360000000001
2018-10-03 12:00:00,Flying Coaster,5,10.0,-0.5,2,-1,0.5,0,1,0.3763411845404809,0,10.0,0.12251519999999999
2020-10-21 14:00:00,Water Ride,15,20.0,-0.16666666666666666,2,1,0.0,0,0,0.3620571136832268,0,240.0,0.099756
2018-10-29 17:15:00,Flying Coaster,25,5.0,0.3333333333333333,0,-1,0.0,0,1,0.3763411845404809,0,-305.0,0.0380853
2018-12-20 19:15:00,Flying Coaster,5,5.0,0.6666666666666666,3,-1,0.0,0,1,0.3763411845404809,0,-505.0,0.03506579999999999
2019-09-24 10:45:00,Water Ride,10,10.0,-0.8333333333333334,1,0,0.0,0,0,-0.21220014360623327,0,240.0,0.046187100000000016
2019-11-06 14:45:00,Flying Coaster,5,5.0,-0.16666666666666666,2,0,0.0,0,1,0.3763411845404809,0,165.0,0.04974
2021-09-07 14:00:00,Flying Coaster,5,5.0,-0.16666666666666666,1,2,0.0,0,1,0.3763411845404809,0,240.0,0.13297679999999998
2019-09-08 12:00:00,Water Ride,30,35.0,-0.5,6,0,0.0,0,0,0.3620571136832268,0,240.0,0.2429616
2018-11-07 16:00:00,Water Ride,10,10.0,0.16666666666666666,2,-1,0.0,0,0,-0.21220014360623327,0,90.0,0.0779328
2019-09-17 14:30:00,Water Ride,15,15.0,-0.16666666666666666,1,0,0.0,0,0,0.3620571136832268,0,180.0,0.27074159999999997
2022-05-12 18:15:00,Pirate Ship,55,30.0,0.5,3,3,0.0,1,0,-0.8169020759627522,0,-45.0,0.25195365
2022-08-16 12:45:00,Water Ride,30,35.0,-0.5,1,3,0.0,0,0,0.3620571136832268,0,240.0,0.1523898
2021-09-06 17:45:00,Water Ride,15,10.0,0.3333333333333333,0,2,0.0,0,0,0.3620571136832268,0,240.0,0.14833695
2021-07-08 12:00:00,Flying Coaster,35,45.0,-0.5,3,2,0.0,0,1,0.3763411845404809,0,240.0,0.17848559999999997
2021-10-03 11:45:00,Pirate Ship,5,25.0,-0.6666666666666666,6,2,0.5,1,0,-2.4246363297539273,1,240.0,0.014356800000000013
2022-03-09 13:00:00,Pirate Ship,40,30.0,-0.3333333333333333,2,3,0.0,1,0,-0.002171879784791874,0,240.0,0.16543680000000002
2019-12-27 20:00:00,Flying Coaster,5,0.0,0.8333333333333334,4,0,0.0,0,1,0.3763411845404809,0,-480.0,0.0255744
2018-12-28 19:30:00,Flying Coaster,20,30.0,0.6666666666666666,4,-1,0.0,0,1,0.3763411845404809,0,-460.0,0.0
2018-12-24 16:30:00,Flying Coaster,30,20.0,0.16666666666666666,0,-1,0.0,0,1,0.3763411845404809,0,-280.0,0.035217599999999995
2022-06-30 10:00:00,Flying Coaster,5,5.0,-0.8333333333333334,3,3,0.0,0,1,-0.560177540360981,0,240.0,0.01805759999999999
2018-11-18 13:45:00,Water Ride,25,20.0,-0.3333333333333333,6,-1,0.0,0,0,0.3620571136832268,0,-115.0,0.1080891
2022-07-24 17:45:00,Water Ride,5,20.0,0.3333333333333333,6,3,0.0,0,0,-3.420384020996684,1,-15.0,0.1235658
2018-10-27 19:00:00,Pirate Ship,15,35.0,0.6666666666666666,5,-1,0.0,1,0,0.4323508915101203,0,-410.0,0.049775999999999994
2022-03-31 13:45:00,Flying Coaster,5,5.0,-0.3333333333333333,3,3,0.0,0,1,0.3763411845404809,0,240.0,0.0176784
2019-08-03 11:45:00,Water Ride,20,20.0,-0.6666666666666666,5,0,0.0,0,0,0.3620571136832268,0,240.0,0.22766399999999998
2022-08-12 10:45:00,Flying Coaster,15,25.0,-0.8333333333333334,4,3,0.0,0,1,0.3763411845404809,0,240.0,0.1492047
2020-02-04 16:30:00,Pirate Ship,30,30.0,0.16666666666666666,1,1,0.0,1,0,-0.8169020759627522,0,30.0,0.0710922
2019-11-16 20:00:00,Flying Coaster,15,0.0,0.8333333333333334,5,0,0.0,0,1,-1.8713037552230274,1,-480.0,0.0175728
2022-05-02 16:30:00,Water Ride,20,40.0,0.16666666666666666,0,3,0.0,0,0,-4.681197732556654,1,60.0,0.2747723999999999
2020-09-28 11:15:00,Pirate Ship,5,15.0,-0.6666666666666666,0,1,0.0,1,0,-1.454206400555793,0,240.0,0.01581974999999999
2022-02-12 11:15:00,Flying Coaster,30,35.0,-0.6666666666666666,5,3,0.0,0,1,0.3763411845404809,0,240.0,0.031805400000000005
2021-09-30 17:45:00,Pirate Ship,15,5.0,0.3333333333333333,3,2,0.0,1,0,-0.056487226196655894,0,240.0,0.20230980000000004
2021-07-28 16:15:00,Pirate Ship,45,35.0,0.16666666666666666,2,2,0.0,1,0,0.8125583163931684,0,240.0,0.1737798
2020-03-11 16:15:00,Pirate Ship,20,25.0,0.16666666666666666,2,1,0.0,1,0,0.8125583163931684,0,45.0,0.10978439999999998
2022-05-23 17:15:00,Flying Coaster,15,15.0,0.3333333333333333,0,3,0.0,0,1,0.3763411845404809,0,15.0,0.047093400000000014
2019-07-13 14:15:00,Water Ride,15,25.0,-0.16666666666666666,5,0,0.0,0,0,-1.3190363425783225,1,195.0,0.25035959999999996
2022-04-02 11:30:00,Pirate Ship,55,40.0,-0.6666666666666666,5,3,0.0,1,0,-0.8169020759627522,0,240.0,0.0695142
2020-08-13 10:45:00,Water Ride,15,15.0,-0.8333333333333334,3,1,0.0,0,0,0.3620571136832268,0,240.0,0.121473
2019-12-08 10:45:00,Flying Coaster,25,15.0,-0.8333333333333334,6,0,0.0,0,1,0.3763411845404809,0,75.0,0.018163049999999993
2019-09-28 16:30:00,Water Ride,35,35.0,0.16666666666666666,5,0,0.0,0,0,0.3620571136832268,0,-240.0,0.23478660000000004
2020-07-13 16:00:00,Pirate Ship,40,25.0,0.16666666666666666,0,1,0.0,1,0,-0.8169020759627522,0,240.0,0.143232
2019-03-19 16:30:00,Water Ride,30,25.0,0.16666666666666666,1,0,0.0,0,0,0.3620571136832268,0,60.0,0.1264896
2019-01-07 10:30:00,Flying Coaster,5,10.0,-0.8333333333333334,0,0,0.0,0,1,0.3763411845404809,0,240.0,0.001299000000000001
2021-07-01 12:45:00,Flying Coaster,20,30.0,-0.5,3,2,0.0,0,1,0.3763411845404809,0,240.0,0.17935830000000003
2022-07-04 11:45:00,Pirate Ship,40,40.0,-0.6666666666666666,0,3,0.0,1,0,1.1384503948643527,0,240.0,0.24085574999999998
2022-01-28 11:45:00,Pirate Ship,20,15.0,-0.6666666666666666,4,3,0.0,1,0,-0.8169020759627522,0,240.0,0.002694000000000002
2018-12-28 12:15:00,Water Ride,55,45.0,-0.5,4,-1,0.0,0,0,0.3620571136832268,0,-25.0,0.00028740000000000026
2019-07-22 19:30:00,Flying Coaster,20,15.0,0.6666666666666666,0,0,0.0,0,1,-2.2459112451836125,1,-120.0,0.114036
2019-08-17 12:15:00,Flying Coaster,25,15.0,-0.5,5,0,0.0,0,1,0.3763411845404809,0,240.0,0.0
2019-03-03 11:30:00,Flying Coaster,25,35.0,-0.6666666666666666,6,0,0.0,0,1,0.3763411845404809,0,240.0,0.11117700000000001
2022-02-13 15:45:00,Pirate Ship,40,35.0,0.0,6,3,0.0,1,0,1.1384503948643527,0,240.0,0.14976840000000002
2020-08-21 10:30:00,Pirate Ship,25,30.0,-0.8333333333333334,4,1,0.0,1,0,-1.0341634616102082,0,240.0,0.08583299999999999
2020-03-12 15:15:00,Water Ride,15,15.0,0.0,3,1,0.0,0,0,0.3620571136832268,0,105.0,0.13663755
2022-01-10 10:00:00,Flying Coaster,15,40.0,-0.8333333333333334,0,3,0.0,0,1,-0.560177540360981,0,240.0,0.0017544000000000014
2019-12-26 18:45:00,Flying Coaster,30,5.0,0.5,3,0,0.5,0,1,0.3763411845404809,0,-405.0,0.017554949999999996
2019-11-24 13:00:00,Water Ride,35,35.0,-0.3333333333333333,6,0,0.0,0,0,0.3620571136832268,0,-60.0,0.038088
2021-12-15 16:00:00,Pirate Ship,45,70.0,0.16666666666666666,2,2,0.0,1,0,-0.002171879784791874,0,240.0,0.022932
2021-08-24 13:45:00,Flying Coaster,15,30.0,-0.3333333333333333,1,2,0.0,0,1,0.3763411845404809,0,240.0,0.26398124999999995
2020-01-18 12:00:00,Flying Coaster,40,50.0,-0.5,5,1,0.0,0,1,0.3763411845404809,0,240.0,0.02639999999999999
2020-09-30 12:30:00,Water Ride,15,10.0,-0.5,2,1,0.0,0,0,-0.21220014360623327,0,240.0,0.064656
2022-04-14 12:45:00,Flying Coaster,45,40.0,-0.5,3,3,0.0,0,1,0.3763411845404809,0,240.0,0.19417695
2021-08-29 17:15:00,Water Ride,40,20.0,0.3333333333333333,6,2,0.0,0,0,-1.7392905647351338,1,240.0,0.2099559
2021-12-05 12:45:00,Flying Coaster,35,20.0,-0.5,6,2,0.0,0,1,0.3763411845404809,0,240.0,0.010194899999999998
2021-07-24 14:30:00,Flying Coaster,15,10.0,-0.16666666666666666,5,2,0.0,0,1,0.3763411845404809,0,240.0,0.16270800000000002
2019-10-25 12:15:00,Flying Coaster,40,30.0,-0.5,4,0,0.0,0,1,0.3763411845404809,0,15.0,0.04861559999999999
2019-09-09 17:30:00,Flying Coaster,20,15.0,0.3333333333333333,0,0,0.0,0,1,0.3763411845404809,0,0.0,0.27791999999999994
2022-04-08 19:00:00,Flying Coaster,5,5.0,0.6666666666666666,4,3,0.0,0,1,-0.7474812853412737,1,-90.0,0.009755999999999996
2019-02-18 13:30:00,Flying Coaster,35,50.0,-0.3333333333333333,0,0,0.0,0,1,0.3763411845404809,0,210.0,0.19298400000000002
2021-08-12 15:15:00,Water Ride,25,25.0,0.0,3,2,0.0,0,0,0.3620571136832268,0,240.0,0.18415559999999997
2022-05-18 17:00:00,Pirate Ship,35,60.0,0.3333333333333333,2,3,0.0,1,0,1.0841350484524885,0,30.0,0.1916472
2020-03-06 16:00:00,Water Ride,25,20.0,0.16666666666666666,4,1,0.0,0,0,0.3620571136832268,0,60.0,0.09007200000000001
2022-04-27 10:00:00,Water Ride,5,45.0,-0.8333333333333334,2,3,0.0,0,0,0.3620571136832268,0,240.0,0.09569999999999998
2022-07-10 20:30:00,Pirate Ship,25,15.0,0.8333333333333334,6,3,0.0,1,0,1.0298197020406246,0,-180.0,0.23675759999999998
2019-09-30 17:15:00,Flying Coaster,5,5.0,0.3333333333333333,0,0,0.0,0,1,0.3763411845404809,0,-285.0,0.20871975
2022-02-14 17:00:00,Pirate Ship,30,45.0,0.3333333333333333,0,3,0.0,1,0,-0.8169020759627522,0,240.0,0.02916000000000001
2022-01-14 09:30:00,Water Ride,5,15.0,-1.0,4,3,0.0,0,0,-2.1595703094367136,0,240.0,0.005270399999999995
2019-09-23 10:00:00,Water Ride,5,20.0,-0.8333333333333334,0,0,0.0,0,0,0.3620571136832268,0,240.0,0.07462800000000001
2022-03-26 12:45:00,Pirate Ship,50,65.0,-0.5,5,3,0.0,1,0,-0.8169020759627522,0,240.0,0.21766080000000002
2020-09-22 10:45:00,Flying Coaster,5,5.0,-0.8333333333333334,1,1,0.0,0,1,0.3763411845404809,0,240.0,0.133695
2019-10-26 14:30:00,Water Ride,40,40.0,-0.16666666666666666,5,0,0.0,0,0,0.3620571136832268,0,-120.0,0.200928
2022-05-04 20:45:00,Flying Coaster,5,5.0,0.8333333333333334,2,3,0.0,0,1,0.3763411845404809,0,-195.0,0.13339649999999997
2021-10-05 11:45:00,Pirate Ship,5,20.0,-0.6666666666666666,1,2,0.0,1,0,-2.08788118200037,0,240.0,0.012783600000000011
2019-12-21 17:15:00,Water Ride,50,50.0,0.3333333333333333,5,0,0.0,0,0,0.3620571136832268,0,-315.0,0.05069490000000001
2020-10-15 13:00:00,Flying Coaster,5,5.0,-0.3333333333333333,3,1,0.0,0,1,0.3763411845404809,0,240.0,0.06094079999999999
2021-10-29 10:15:00,Water Ride,30,30.0,-0.8333333333333334,4,2,0.0,0,0,-1.3190363425783225,1,240.0,0.07994219999999999
2020-08-09 13:15:00,Flying Coaster,25,25.0,-0.3333333333333333,6,1,0.0,0,1,0.3763411845404809,0,240.0,0.07638299999999999
2019-06-02 14:00:00,Water Ride,20,20.0,-0.16666666666666666,6,0,0.0,0,0,0.3620571136832268,0,210.0,0.138144
2022-06-29 19:30:00,Pirate Ship,25,20.0,0.6666666666666666,2,3,0.0,1,0,1.1384503948643527,0,-120.0,0.19136879999999998
2019-07-21 13:00:00,Flying Coaster,20,35.0,-0.3333333333333333,6,0,0.0,0,1,0.3763411845404809,0,240.0,0.23868480000000003
2018-10-05 13:30:00,Water Ride,20,25.0,-0.3333333333333333,4,-1,0.0,0,0,-1.3581624037083115,1,-80.0,0.2823576
2019-10-22 11:00:00,Flying Coaster,5,40.0,-0.6666666666666666,1,0,0.0,0,1,-4.868163674907706,1,90.0,0.0
2020-07-31 10:00:00,Flying Coaster,10,5.0,-0.8333333333333334,4,1,0.0,0,1,-2.4332149901639046,0,240.0,0.1589328
2020-03-13 10:45:00,Water Ride,15,10.0,-0.8333333333333334,4,1,0.0,0,0,0.3620571136832268,0,240.0,0.0699309
2022-02-24 17:45:00,Flying Coaster,5,5.0,0.3333333333333333,3,3,0.0,0,1,0.3763411845404809,0,240.0,0.03764325
2022-07-11 10:15:00,Flying Coaster,5,30.0,-0.8333333333333334,0,3,0.0,0,1,0.3763411845404809,0,240.0,0.21017745000000002
2018-11-02 17:45:00,Pirate Ship,30,45.0,0.3333333333333333,4,-1,0.0,1,0,0.3237201986863923,0,-335.0,0.11961719999999997
2018-10-15 14:30:00,Water Ride,15,20.0,-0.16666666666666666,0,-1,0.0,0,0,-0.7864574008956934,0,-140.0,0.1760616
2022-08-15 14:15:00,Pirate Ship,35,30.0,-0.16666666666666666,0,3,0.3,1,0,1.1384503948643527,0,195.0,0.08751644999999998
2018-12-24 17:00:00,Water Ride,20,25.0,0.3333333333333333,0,-1,0.0,0,0,0.3620571136832268,0,-310.0,0.0335016
2020-01-24 10:30:00,Flying Coaster,15,15.0,-0.8333333333333334,4,1,0.0,0,1,-0.9347850303215656,0,240.0,0.0074928
2018-11-09 14:00:00,Water Ride,15,25.0,-0.16666666666666666,4,-1,0.0,0,0,-0.21220014360623327,0,180.0,0.1184352
2019-05-14 19:00:00,Water Ride,15,10.0,0.6666666666666666,1,0,0.0,0,0,0.3620571136832268,0,-90.0,0.2292072
2019-04-09 10:45:00,Water Ride,30,40.0,-0.8333333333333334,1,0,0.0,0,0,0.3620571136832268,0,240.0,0.0707598
2022-06-23 18:00:00,Pirate Ship,45,60.0,0.5,3,3,0.0,1,0,1.1384503948643527,0,-30.0,0.18406080000000002
2022-01-18 17:00:00,Pirate Ship,10,20.0,0.3333333333333333,1,3,0.0,1,0,-0.8169020759627522,0,240.0,0.051367199999999995
2020-03-05 14:45:00,Flying Coaster,5,5.0,-0.16666666666666666,3,1,0.0,0,1,0.3763411845404809,0,135.0,0.03357840000000001
2021-12-09 10:15:00,Flying Coaster,15,25.0,-0.8333333333333334,3,2,0.0,0,1,-0.560177540360981,0,240.0,0.0077213999999999955
2019-08-12 20:45:00,Flying Coaster,5,5.0,0.8333333333333334,0,0,0.0,0,1,0.3763411845404809,0,-195.0,0.1288089
2019-12-18 19:00:00,Water Ride,0,0.0,0.6666666666666666,2,0,0.0,0,0,0.3620571136832268,0,-480.0,0.016907999999999996
2018-11-15 12:15:00,Water Ride,30,30.0,-0.5,3,-1,0.0,0,0,0.3620571136832268,0,-25.0,0.0
2022-08-02 15:00:00,Flying Coaster,35,15.0,0.0,1,3,0.0,0,1,0.3763411845404809,0,150.0,0.1691328
2019-08-30 12:30:00,Flying Coaster,10,40.0,-0.5,4,0,0.0,0,1,0.3763411845404809,0,240.0,0.2099346
2022-07-04 15:00:00,Pirate Ship,30,55.0,0.0,0,3,0.0,1,0,1.1384503948643527,0,150.0,0.224964
2018-10-21 13:00:00,Water Ride,35,40.0,-0.3333333333333333,6,-1,0.0,0,0,-0.21220014360623327,0,-50.0,0.16116
2018-11-18 10:30:00,Flying Coaster,25,35.0,-0.8333333333333334,6,-1,0.0,0,1,0.3763411845404809,0,80.0,0.061656
2019-10-12 14:15:00,Flying Coaster,50,60.0,-0.16666666666666666,5,0,0.0,0,1,0.3763411845404809,0,-105.0,0.07736895
2019-03-30 12:30:00,Water Ride,45,50.0,-0.5,5,0,0.0,0,0,0.3620571136832268,0,240.0,0.20127840000000002
2020-08-25 12:30:00,Pirate Ship,15,25.0,-0.5,1,1,0.0,1,0,0.5880506245302942,0,240.0,0.21249
2019-05-05 17:15:00,Flying Coaster,5,5.0,0.3333333333333333,6,0,0.0,0,1,0.3763411845404809,0,15.0,0.10065375
2022-06-19 16:45:00,Pirate Ship,25,20.0,0.16666666666666666,6,3,0.0,1,0,1.1384503948643527,0,45.0,0.22562534999999997
2019-07-03 18:00:00,Flying Coaster,15,5.0,0.5,2,0,0.0,0,1,0.3763411845404809,0,-30.0,0.2101152
2020-02-27 12:15:00,Flying Coaster,25,40.0,-0.5,3,1,0.0,0,1,0.3763411845404809,0,240.0,0.015092999999999994
2019-12-03 10:00:00,Flying Coaster,15,10.0,-0.8333333333333334,1,0,0.0,0,1,-2.4332149901639046,0,120.0,0.006228000000000005
